topic_id,ea_wrks_topcnt,ea_wrks_cnt,topic_id_1,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,keywords,summary,wikipedia_url
https://openalex.org/T12881,0,1,https://openalex.org/T12881,linguistics and terminology studies,1203,Language and Linguistics,12,Arts and Humanities,2,Social Sciences,Terminology; Specialized Language; Cognitive Linguistics; Ontologies; Corpus Linguistics; Semantic Relations; Conceptual Variation; Lexical Semantics; Knowledge Representation; Multidimensionality,"This cluster of papers encompasses theoretical and applied studies in terminology and specialized language, including cognitive linguistics, ontologies, corpus linguistics, semantic relations, conceptual variation, lexical semantics, knowledge representation, and multidimensionality. The papers explore the dynamics of terminological variation, the processing of terms in specialized communication, and the representation of multidimensional and multimodal information in specialized domains.",https://en.wikipedia.org/wiki/Terminology
https://openalex.org/T12982,0,1,https://openalex.org/T12982,Legal principles and applications,3308,Law,33,Social Sciences,2,Social Sciences,Remedies; Corrective Justice; Unjust Enrichment; Contract Law; Fiduciary Duty; Restitution; Equity; Negligence Law; Property Rights; Legal History,"This cluster of papers explores legal remedies, corrective justice, and various aspects of law including unjust enrichment, contract law, fiduciary duty, restitution, equity, negligence law, property rights, and legal history.",https://en.wikipedia.org/wiki/Legal_remedy
https://openalex.org/T12993,1,1,https://openalex.org/T12993,Psychology of Development and Education,3204,Developmental and Educational Psychology,32,Psychology,2,Social Sciences,Zone of Proximal Development; Inclusive Education; Cultural-Historical Theory; Educational Environment; Psychological Well-Being; Teacher Training; Learning Motivation; Adolescent Development; Social Cognition; Digital Learning,"This cluster of papers explores various aspects of psychology in education, focusing on topics such as the Zone of Proximal Development, inclusive education, cultural-historical theory, educational environment, psychological well-being, teacher training, learning motivation, adolescent development, social cognition, and digital learning. The papers delve into the intersection of psychology and education to understand the developmental processes and challenges in educational settings.",https://en.wikipedia.org/wiki/Educational_psychology
https://openalex.org/T13014,0,1,https://openalex.org/T13014,Peace and Human Rights Education,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Peace Education; Human Rights Education; Conflict Transformation; Social Justice; Critical Peace Education; Post-conflict Reconstruction; Ethnic Conflict; Global Citizenship; Teacher Training; Gender Equality,"This cluster of papers explores the theoretical foundations, pedagogical approaches, and practical challenges of peace education and human rights. It delves into topics such as conflict transformation, social justice, critical peace education, post-conflict reconstruction, and the role of education in promoting global citizenship and gender equality.",https://en.wikipedia.org/wiki/Peace_education
https://openalex.org/T13025,0,1,https://openalex.org/T13025,American History and Culture,1406,Marketing,14,"Business, Management and Accounting",2,Social Sciences,Branding; Marketing; History; Consumer Goods; Globalization; Trademark; Entrepreneurship; Advertising; Product Differentiation; Market Expansion,"This cluster of papers explores the historical development of branding and marketing strategies, including the evolution of consumer goods, globalization of markets, entrepreneurship, and the significance of trademarks. It delves into the impact of advertising, product differentiation, and the expansion of markets on the growth of multinational enterprises.",https://en.wikipedia.org/wiki/History_of_advertising
https://openalex.org/T13033,1,1,https://openalex.org/T13033,Social Sciences and Governance,3322,Urban Studies,33,Social Sciences,2,Social Sciences,Social Innovation; Economic Development; Territorial Governance; Solidarity Economy; Community Engagement; Institutionalization; Cooperatives; Local Development; Participative Evaluation; Citizenship,"This cluster of papers explores the role of social innovation in territorial development, focusing on topics such as economic development, territorial governance, solidarity economy, community engagement, and institutionalization. It delves into the impact of cooperatives, local development initiatives, participative evaluation, and the promotion of citizenship within the context of social innovation. The papers also discuss the challenges and opportunities for fostering social innovation to address various societal and economic issues at the local level.",https://en.wikipedia.org/wiki/Social_innovation
https://openalex.org/T13035,1,1,https://openalex.org/T13035,Human Rights and Development,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Human Rights; Development; Global Governance; Millennium Development Goals; Social Inequality; Indicators; Sustainable Development Goals; Aid and Development; Rights-Based Approach; International Cooperation,"This cluster of papers explores the intersection of human rights and development within the context of global governance, focusing on the critique and implementation of Millennium Development Goals, challenges in achieving sustainable development, social inequality, and the use of indicators to measure progress. It also delves into the implications of a rights-based approach, international cooperation, and the evolving landscape of human rights in the pursuit of equitable development.",https://en.wikipedia.org/wiki/Human_rights_and_development
https://openalex.org/T13120,1,1,https://openalex.org/T13120,Nuclear Issues and Defense,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,Nuclear War; Climate Consequences; Global Catastrophes; Food Insecurity; Environmental Impact; Human Security; Arms Control; Nuclear Winter; Global Famine; Public Health,"This cluster of papers explores the potential consequences of nuclear war, including its impact on climate, global food security, environmental devastation, and public health. It also delves into discussions around arms control, nuclear winter, and strategies for reducing the risks associated with nuclear conflicts. The papers highlight the urgent need to address the complex challenges posed by nuclear weapons and their potential for catastrophic global effects.",https://en.wikipedia.org/wiki/Nuclear_warfare
https://openalex.org/T13123,0,1,https://openalex.org/T13123,Advances in Oncology and Radiotherapy,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,Radiotherapy; Global Access; Cancer Treatment; Medical Education; Health Economics; Resource Planning; Workforce Analysis; Low- and Middle-Income Countries; Infrastructure Assessment; Demand Estimation,"This cluster of papers focuses on the global access to radiotherapy, including its role in cancer treatment, the expansion of access in low- and middle-income countries, workforce analysis, health economics, and infrastructure assessment. The papers also address the demand estimation for radiotherapy, medical education in oncology, and resource planning for optimal utilization.",https://en.wikipedia.org/wiki/Radiotherapy
https://openalex.org/T13228,0,1,https://openalex.org/T13228,Socioeconomic Development in Asia,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Singapore; multiculturalism; authoritarianism; education policy; globalization; citizenship education; ethnic diversity; state intervention; cultural identity; social cohesion,"This cluster of papers explores the intersection of multiculturalism, authoritarianism, and social control in Singapore. It delves into the country's education policy, state intervention, and the impact of globalization on cultural identity and social cohesion.",https://en.wikipedia.org/wiki/Multiculturalism_in_Singapore
https://openalex.org/T13390,1,1,https://openalex.org/T13390,Cultural and Social Dynamics,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,Mauritia Flexuosa; Amazon Palm Fruit; Ecological Management; Latin American Social Science; Participatory Action Research; Sustainability; Cultural Action; Territorial Struggles; Carotene-rich Fruit; Community-based Learning,"This cluster of papers explores the nutritional and ecological aspects of Mauritia flexuosa, a carotene-rich palm fruit from Latin America. It delves into topics such as ecological management, sustainability, participatory action research, and cultural action. The cluster also discusses the territorial struggles and community-based learning associated with the cultivation and utilization of this Amazon palm fruit.",https://en.wikipedia.org/wiki/Mauritia_flexuosa
https://openalex.org/T13469,0,1,https://openalex.org/T13469,"Environmental, Ecological, and Cultural Studies",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Collapse; Sustainability; Permaculture; Climate Change; Environmental Policy; Agroecology; Resource Management; Biodiversity Conservation; Global Warming; Resilience,"This cluster of papers explores the interconnected topics of societal collapse, sustainable development, permaculture, climate change, environmental policy, agroecology, resource management, biodiversity conservation, global warming, and resilience. The papers discuss historical collapses of civilizations, strategies for sustainable agriculture and resource use, the impact of climate change on societies, and the importance of biodiversity conservation for long-term sustainability.",https://en.wikipedia.org/wiki/Societal_collapse
https://openalex.org/T13555,0,1,https://openalex.org/T13555,"Healthcare cost, quality, practices",3600,General Health Professions,36,Health Professions,4,Health Sciences,Choosing Wisely; Low-Value Care; Overuse of Medical Services; Health Care Waste; Medical Overuse; Physician Perspectives; De-implementation; Health Care Costs; Quality Improvement; Patient Engagement,"This cluster of papers focuses on strategies and initiatives aimed at reducing the overuse of low-value health care services, particularly in the United States. It explores the concept of 'Choosing Wisely' and addresses issues related to health care waste, physician perspectives, de-implementation of unnecessary practices, and the impact on health care costs. The cluster also emphasizes the importance of patient engagement and quality improvement efforts in addressing this issue.",https://en.wikipedia.org/wiki/Choosing_Wisely
https://openalex.org/T13575,1,1,https://openalex.org/T13575,Travel Writing and Literature,1202,History,12,Arts and Humanities,2,Social Sciences,Travel Writing; Exploration; Gender; Postcolonialism; Identity; Culture; Tourism; Ethnography; Literature; History,"This cluster of papers explores the historical patterns, gender dynamics, and postcolonial perspectives in travel writing and exploration. It delves into the representation of culture, identity, and tourism, while also examining the intersection of literature and history in shaping narratives of travel and ethnography.",https://en.wikipedia.org/wiki/Travel_literature
https://openalex.org/T13589,0,1,https://openalex.org/T13589,Literary and Cultural Studies,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Discourse Analysis; Social Change; Communication; Rhetoric; Cultural Studies; Qualitative Research; Media; Identity; Community; Power,"This cluster of papers covers a wide range of topics related to discourse analysis, communication, rhetoric, and social change. It includes studies on cultural studies, qualitative research, media, identity, community, and power dynamics in various contexts.",https://en.wikipedia.org/wiki/Discourse_analysis
https://openalex.org/T13624,1,1,https://openalex.org/T13624,Social Sciences and Policies,3300,General Social Sciences,33,Social Sciences,2,Social Sciences,Social Work; Welfare State; Community Intervention; Gender Differences; Third Sector; Participation; Economic Crisis; Family Support; Migrant Integration; Ethical Challenges,"This cluster of papers covers a wide range of topics related to social work, welfare state, and community intervention in Spain. It includes discussions on gender differences, the impact of economic crisis, family support for vulnerable populations, migrant integration, and ethical challenges in social work practice. The papers also explore the role of the third sector, participation in social policies, and the evolving landscape of social welfare in Spain.",https://en.wikipedia.org/wiki/Social_work
https://openalex.org/T13656,0,1,https://openalex.org/T13656,"Science, Research, and Medicine",2743,Reproductive Medicine,27,Medicine,4,Health Sciences,Biomedical Science; Health Research; Drug Development; Genomic Studies; Public Health; Cancer Research; Nanomedicines; Global Health Challenges; Ethical Considerations; Sustainability in Healthcare,"This cluster of papers covers a wide range of topics in biomedical science and health research, including drug development, genomic studies, cancer research, nanomedicines, global health challenges, ethical considerations, and sustainability in healthcare. It reflects the ongoing efforts to advance medical knowledge and address complex health issues on a global scale.",https://en.wikipedia.org/wiki/Biomedical_science
https://openalex.org/T13755,1,1,https://openalex.org/T13755,Global socioeconomic and cultural dynamics,3305,"Geography, Planning and Development",33,Social Sciences,2,Social Sciences,Global Development; Policy Analysis; Economic Growth; Sustainable Development; Industrialization; Social Welfare; Environmental Management; Capacity Building; Public Sector Marketing; Education Financing,"This cluster of papers covers a wide range of topics related to global development, including policy analysis, economic growth, sustainable development, industrialization, social welfare, environmental management, capacity building, public sector marketing, and education financing. The papers provide insights into various challenges and opportunities in different regions and sectors, aiming to contribute to the advancement of global development indicators and policies.",https://en.wikipedia.org/wiki/Development_indicator
https://openalex.org/T13867,1,1,https://openalex.org/T13867,Economic Growth and Development,1710,Information Systems,17,Computer Science,3,Physical Sciences,ICT; financial access; inequality; knowledge economy; mobile phones; governance; inclusive development; gender inclusion; education; institutional quality,"This cluster of papers explores the intersection of information and communication technology (ICT), financial access, inequality, and knowledge economy in the context of African countries. It investigates the role of mobile phones, governance, and education in promoting inclusive development and gender inclusion, while also examining the impact of ICT on institutional quality and economic growth.",https://en.wikipedia.org/wiki/ICT_in_Africa
https://openalex.org/T13944,0,1,https://openalex.org/T13944,Psychiatric care and mental health services,3203,Clinical Psychology,32,Psychology,2,Social Sciences,Crisis Resolution; Home Treatment; Psychiatric Admission; Mental Health Care; Psychological Formulation; Service User Experiences; Model Fidelity; Global Treatment Budgets; Staff Perceptions; Integrated Care,"This cluster of papers focuses on the implementation, effectiveness, and impact of crisis resolution and home treatment teams in mental health care. It explores topics such as psychiatric admission rates, service user experiences, psychological formulation, model fidelity, and the use of global treatment budgets. The papers also discuss staff perceptions, integrated care models, and the role of crisis resolution teams in reducing inpatient admissions.",https://en.wikipedia.org/wiki/Crisis_resolution_team
https://openalex.org/T13948,0,1,https://openalex.org/T13948,Gender and Women's Rights,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,EU Immigration; Asylum; Refugees; European Union; Migration Control; Human Rights; Visas; Schengen Agreement; Integration; Legal Framework,"This cluster of papers covers various aspects of European Union immigration and asylum policies, including the legal framework, migration control, human rights, visas, Schengen Agreement, and the integration of refugees. It also delves into the challenges and uncertainties surrounding the 'New' Pact on Migration and Asylum.",https://en.wikipedia.org/wiki/European_Union_immigration_and_asylum_policies
https://openalex.org/T14006,1,1,https://openalex.org/T14006,"Linguistics, Language Diversity, and Identity",1203,Language and Linguistics,12,Arts and Humanities,2,Social Sciences,Linguistic Borrowing; Language Contact; Anglicisms; Neologisms; Pragmatic Borrowing; Sociolinguistics; Lexical Influence; Cultural Implications; Semantic Changes; Bilingualism,"This cluster of papers explores linguistic borrowing, language contact phenomena, and the influence of one language on another. It delves into topics such as anglicisms, neologisms, pragmatic borrowing, sociolinguistics, and the cultural and semantic implications of lexical influence. The papers also discuss bilingualism and the impact of English on various European languages.",https://en.wikipedia.org/wiki/Linguistic_loanword
https://openalex.org/T14031,1,1,https://openalex.org/T14031,Global and Cross-Cultural Management,3314,Anthropology,33,Social Sciences,2,Social Sciences,Human Resource Management; Indigenous Knowledge; Cultural Diversity; Organizational Effectiveness; SMEs; Cross-Cultural Management; Institutional Context; Globalization; Knowledge Diffusion; Environmental Management,"This cluster of papers focuses on the management practices, human resource challenges, and organizational effectiveness in the context of African indigenous knowledge and cultural diversity. It explores topics such as cross-cultural management, institutional contexts, globalization, and knowledge diffusion within the African business environment.",https://en.wikipedia.org/wiki/Management_in_Africa
https://openalex.org/T14112,0,1,https://openalex.org/T14112,"Economic, financial, and policy analysis",2000,"General Economics, Econometrics and Finance",20,"Economics, Econometrics and Finance",2,Social Sciences,Globalization; Financial Crisis; Economic Policy; Development Studies; Monetary Policy; Trade Regulation; Sustainable Development; Institutional Reform; Banking Regulation; International Trade,"This cluster of papers covers a wide range of topics related to global economic development, governance, and financial systems. It includes discussions on the impact of globalization, financial crises, monetary policy, trade regulation, sustainable development, institutional reform, and banking regulation. The papers also delve into the historical context of economic development and the challenges faced by different countries in achieving sustainable growth.",https://en.wikipedia.org/wiki/Economic_development
https://openalex.org/T14159,0,1,https://openalex.org/T14159,Discourse Analysis and Cultural Communication,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,Discourse Analysis; Cultural Communication; Language; Media; Pandemic; Linguistics; Persuasion Strategies; Social Media; Phraseology; Coronavirus,"This cluster of papers focuses on discourse analysis, cultural communication patterns, and language use in the context of the pandemic. It explores topics such as media representation, persuasion strategies, linguistic aspects of pandemics, and the impact of social media on language and culture.",https://en.wikipedia.org/wiki/Discourse_analysis
https://openalex.org/T14162,0,1,https://openalex.org/T14162,Historical and Literary Studies,3314,Anthropology,33,Social Sciences,2,Social Sciences,Roman Economy; Urban Workshops; Pompeii; Archaeology; Living Standards; Artisans; Lifestyles; Production Technology; Encyclopedism; Social Progress,"This cluster of papers covers a wide range of topics related to the economy and society in ancient Rome, including living standards, urban workshops, artisan clusters, production technology, and the use of encyclopedias. It also delves into the archaeological exploration of Pompeii and its relevance to understanding Roman lifestyles. The papers provide insights into various aspects of economic activities, social structures, and material culture in ancient Rome.",https://en.wikipedia.org/wiki/Economy_of_ancient_Rome
https://openalex.org/T14272,0,1,https://openalex.org/T14272,Agricultural and Food Production Studies,1106,Food Science,11,Agricultural and Biological Sciences,1,Life Sciences,Food; Agriculture; Nutrition; Sustainability; Rural Development; Globalization; Livestock; Public Health; Economic Analysis; Policy,"This cluster of papers covers a wide range of topics related to food and agriculture in Latin America, including nutrition, sustainable agriculture, rural development, globalization's impact on food systems, livestock production, public health, economic analysis of agricultural enterprises, and policy implications. The papers provide insights into the challenges and opportunities for food security, nutrition, and sustainable agricultural practices in the region.",https://en.wikipedia.org/wiki/Agriculture_in_Latin_America
https://openalex.org/T14293,1,1,https://openalex.org/T14293,Biotechnology and Related Fields,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,Health Biotechnology; Global Collaboration; Developing Countries; Innovation; Public-Private Partnerships; Emerging Markets; Science-Based Health Innovation; Entrepreneurship; Capacity Building; Intellectual Property,"This cluster of papers explores the development, challenges, and opportunities in global health biotechnology, with a focus on emerging markets and the role of public-private partnerships. It covers topics such as innovation, entrepreneurship, capacity building, intellectual property, and the potential for science-based health innovation in developing countries.",https://en.wikipedia.org/wiki/Global_health
https://openalex.org/T14350,0,1,https://openalex.org/T14350,"Innovation, Sustainability, Human-Machine Systems",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,Interdependence; Sustainability; Climate Change; Biodiversity; Human Population; Organizational Performance; Corporate Social Responsibility; Ethical Sustainability; Artificial Intelligence; Team Science,"This cluster of papers explores the interconnectedness and interdependence of various scientific, societal, and environmental factors, including human population growth, climate change, biodiversity protection, organizational performance, corporate social responsibility, ethical sustainability, and the role of artificial intelligence in shaping human-machine teams. The papers highlight the need for sustainable and responsible approaches to address the complex challenges facing our planet and emphasize the importance of interdisciplinary collaboration and ethical decision-making.",https://en.wikipedia.org/wiki/Interdependence
https://openalex.org/T14375,1,1,https://openalex.org/T14375,"Cultural, Linguistic, Economic Studies",3300,General Social Sciences,33,Social Sciences,2,Social Sciences,Migration; Management; Culture; Economy; Language; Religion; Innovation; Education; Ethnicity; Law,"This cluster of papers covers a wide range of topics in social sciences and humanities, including migration, management, culture, economy, language, religion, innovation, education, ethnicity, and law. The papers explore various aspects of these subjects within the context of different regions and countries.",https://en.wikipedia.org/wiki/Social_sciences
https://openalex.org/T14437,0,1,https://openalex.org/T14437,Ethics and Legal Issues in Pediatric Healthcare,2735,"Pediatrics, Perinatology and Child Health",27,Medicine,4,Health Sciences,Pediatric; Medical Ethics; Parental Discretion; Best Interest Standard; State Intervention; Treatment Refusals; Shared Decision-Making; Conflict Management; Adolescent Autonomy; End-of-Life Decisions,"This cluster of papers focuses on the ethical considerations and complexities involved in pediatric medical decision-making, particularly when there are disagreements between parents and medical professionals. It explores topics such as parental discretion, best interest standards, state intervention in treatment refusals, shared decision-making, conflict management, adolescent autonomy, and end-of-life decisions in pediatric care.",https://en.wikipedia.org/wiki/Pediatric_ethics
https://openalex.org/T14465,1,1,https://openalex.org/T14465,"Leadership, Behavior, and Decision-Making Studies",1803,Management Science and Operations Research,18,Decision Sciences,2,Social Sciences,Risk Management; Decision Making; Complex Systems; Financial Crisis; Leadership Styles; Customer Satisfaction; Supply Chain Management; Machine Learning; Corporate Image; Global Risks,"This cluster of papers covers a wide range of topics related to risk management, decision making in complex systems, financial crisis prevention, leadership styles, customer satisfaction, supply chain management, machine learning applications, corporate image, and global risks. The papers discuss various aspects of risk assessment, strategic foresight, and the impact of different leadership styles on organizational performance and customer satisfaction.",https://en.wikipedia.org/wiki/Risk_management
https://openalex.org/T14513,0,1,https://openalex.org/T14513,"Leadership, Courage, and Heroism Studies",3207,Social Psychology,32,Psychology,2,Social Sciences,Heroism; Courage; Altruism; Psychological Capital; Social Courage; Workplace Courage; Leadership; Moral Education; Positive Psychology; Humanistic Psychology,"This cluster of papers explores the psychology of heroism and courage, including topics such as the nature of heroism, differentiating heroic action and altruism, workplace courage, leadership, moral education, and the role of psychological capital in fostering courage. It delves into the societal construction of heroism, the impact of gender on perceptions of heroism, and the relationship between fear, resilience, and heroic behavior.",https://en.wikipedia.org/wiki/Heroism
